"","channelId","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"193","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","😂","😂","@RenePrinceGrajeda","https://yt3.ggpht.com/rcc7D31tJlTW6iM1bq3B5MM4D5OPEXbDzdIUw9v_Klnd0cqOprnnT5eSKfwxcj4NRfAL8_C_7Nk=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@RenePrinceGrajeda","UCtDYESpMq9zZr0HdwI5FsxA","TRUE","none","2","2024-09-30T05:08:03Z","2024-09-30T05:08:03Z","UgzSGeWkRW8Rsmtb3Rl4AaABAg.A8zmjzmv1aRA9-MbyUMHmt","UgzSGeWkRW8Rsmtb3Rl4AaABAg",NA
"194","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","When I leave the house, I strap up 🔫","When I leave the house, I strap up 🔫","@Richard-Reloaded","https://yt3.ggpht.com/ar9_q9Av1TTBmskjYbnVtGMtLEedJIZMSkujosmptwWyYLd2Yt8OlhLr-7ovMgRkCvd04L8B=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Richard-Reloaded","UCimb52Qxidz_loPUW0P_uLQ","TRUE","none","7","2024-09-30T11:25:14Z","2024-09-30T11:25:14Z","UgzSGeWkRW8Rsmtb3Rl4AaABAg.A8zmjzmv1aRA901mX3Rila","UgzSGeWkRW8Rsmtb3Rl4AaABAg",NA
"195","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","At least this man has a motive.","At least this man has a motive.","@YGBSLIMERE","https://yt3.ggpht.com/nTzl7wXxNmLhq7S1UyHn0xdn_uL9qKv_OIGPUX0kYogpkJJtYmDFJjkYotck9WQtTrHU_UpAdQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@YGBSLIMERE","UCZx_Ss47eFAjvo8uf9-WatA","TRUE","none","4","2024-09-30T12:36:51Z","2024-09-30T12:36:51Z","UgzSGeWkRW8Rsmtb3Rl4AaABAg.A8zmjzmv1aRA909z284iwO","UgzSGeWkRW8Rsmtb3Rl4AaABAg",NA
"196","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","Dawg ☠️☠️☠️","Dawg ☠️☠️☠️","@brianferguson9542","https://yt3.ggpht.com/ytc/AIdro_kIlOB3ecKh64yWZIwUHDK7xZhxZ6uVHhUE8LTfL4E=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@brianferguson9542","UCAnMq23J_OcK713FJZSUP_A","TRUE","none","2","2024-09-30T13:08:19Z","2024-09-30T13:08:19Z","UgzSGeWkRW8Rsmtb3Rl4AaABAg.A8zmjzmv1aRA90D__0S5Ok","UgzSGeWkRW8Rsmtb3Rl4AaABAg",NA
"197","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","💀","💀","@carsonkubicki1770","https://yt3.ggpht.com/ytc/AIdro_lABCWk38MKrDPKRnsYaypSlpf0uoj4rkbPfFTjmU5oK40=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@carsonkubicki1770","UC2igX0vrETRpmvlyBJxJLDQ","TRUE","none","1","2024-09-30T13:13:30Z","2024-09-30T13:13:30Z","UgzSGeWkRW8Rsmtb3Rl4AaABAg.A8zmjzmv1aRA90EAVvVQbX","UgzSGeWkRW8Rsmtb3Rl4AaABAg",NA
"198","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","It’s facts bro Ja is legit the most hated rn but Dw it’ll be a crazy switch up and he destroys every team in the league everyone gonna bandwagon back to the grizzles lmao 😂","It’s facts bro Ja is legit the most hated rn but Dw it’ll be a crazy switch up and he destroys every team in the league everyone gonna bandwagon back to the grizzles lmao 😂","@XD_heat5","https://yt3.ggpht.com/EZadKzYu3DjvX4QoGx7h74OU42nKcanZGpjwvMW8i_2UEcszRKtj2kl-AfvNaHKC4Txk4KjQMnw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@XD_heat5","UCPkqphg2gI6jGfQX_l2sczA","TRUE","none","2","2024-09-30T16:28:15Z","2024-09-30T16:28:15Z","Ugz5jD0HmmjPZcIMS2V4AaABAg.A8ziM96EykYA90_SqSjtHT","Ugz5jD0HmmjPZcIMS2V4AaABAg",NA
"199","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","Speak English, unbelievable.","Speak English, unbelievable.","@phunkdoctaspock","https://yt3.ggpht.com/ytc/AIdro_kOJCqrwtjaKtegaiGwjZsHVh_vfqwqoOLncEKHHio=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@phunkdoctaspock","UCRGxLSt_i9FnNqlF6BAttKw","TRUE","none","0","2024-10-01T11:17:55Z","2024-10-01T11:17:55Z","Ugz5jD0HmmjPZcIMS2V4AaABAg.A8ziM96EykYA92ajqU3tTy","Ugz5jD0HmmjPZcIMS2V4AaABAg",NA
"200","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","Speak English","Speak English","@phunkdoctaspock","https://yt3.ggpht.com/ytc/AIdro_kOJCqrwtjaKtegaiGwjZsHVh_vfqwqoOLncEKHHio=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@phunkdoctaspock","UCRGxLSt_i9FnNqlF6BAttKw","TRUE","none","0","2024-10-01T11:20:27Z","2024-10-01T11:20:27Z","Ugz5jD0HmmjPZcIMS2V4AaABAg.A8ziM96EykYA92b1NqbxI3","Ugz5jD0HmmjPZcIMS2V4AaABAg",NA
"201","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","@@XD_heat5 They running a new offense that hasn&#39;t been tried in the NBA(Allegedly) I hope teams have a hard time adjusting to it and have to get like us before the end of the season. Ja gone remind the world that he gets up stronger every time!","@@XD_heat5 They running a new offense that hasn't been tried in the NBA(Allegedly) I hope teams have a hard time adjusting to it and have to get like us before the end of the season. Ja gone remind the world that he gets up stronger every time!","@anthonyhall4793","https://yt3.ggpht.com/ytc/AIdro_kSorh8mvrXzB4F1C6FnKkoyhm2QqgiT1wf5yMcM7ztaA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@anthonyhall4793","UCHZ3VQrn0EXeXRk_hqvkkxQ","TRUE","none","0","2024-10-04T06:30:48Z","2024-10-04T06:30:48Z","Ugz5jD0HmmjPZcIMS2V4AaABAg.A8ziM96EykYA99oGYHhxmY","Ugz5jD0HmmjPZcIMS2V4AaABAg",NA
"202","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","L","L","@NoLuvCity","https://yt3.ggpht.com/caBQeOiJdcMxVykeH9ASs8q3rqKvlkyFkVt5Au0cQqQBZEjssaKJ_eoZAKQJkquDHqdNLKUPqdk=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@NoLuvCity","UCGRh6-a_AAz6hYUgEZ4uY_A","TRUE","none","7","2024-09-30T02:25:24Z","2024-09-30T02:25:24Z","Ugy3JE7zhTwhMv7plxN4AaABAg.A8zeKm5YDNEA9-4-fLXzDF","Ugy3JE7zhTwhMv7plxN4AaABAg",NA
"203","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","Hmm nope*","Hmm nope*","@rickyp1482","https://yt3.ggpht.com/m73jg352_aa2uppcYOtG58vI_uzIAmi1bG4DKq6zRIItQP9yvMixc7qUZv9VkjK_j_hRH-0DsA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@rickyp1482","UCMByLN3F5Y2AZmnrfb5-LVg","TRUE","none","2","2024-09-30T22:40:39Z","2024-09-30T22:40:39Z","Ugy3JE7zhTwhMv7plxN4AaABAg.A8zeKm5YDNEA91F4RxRPyH","Ugy3JE7zhTwhMv7plxN4AaABAg",NA
"204","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","You corny af","You corny af","@aviciistsn77","https://yt3.ggpht.com/ytc/AIdro_nzf_38osY0eh7aPQbfKu6wRof-DTAs7pSaNm9ZMqGPUJFfWyS5SFzzSHFBOz2qGsV8gw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@aviciistsn77","UCLUFEaJzTnvIwxzH2Q6opbA","TRUE","none","3","2024-10-02T20:43:48Z","2024-10-02T20:43:48Z","Ugy3JE7zhTwhMv7plxN4AaABAg.A8zeKm5YDNEA96BIIScVWR","Ugy3JE7zhTwhMv7plxN4AaABAg",NA
"205","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","He didn&#39;t crash out he&#39;s still in the NBA","He didn't crash out he's still in the NBA","@Cavalier-l1f","https://yt3.ggpht.com/ytc/AIdro_n3m7xeWn5ptA_zwpmU81y3O6-jbv8WvjnnpyQKbi9YeNOmEZNThwjQW3EwN3-DVI6pDA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Cavalier-l1f","UCdwII8QwVv6O_hk-enZIfyA","TRUE","none","2","2024-10-03T18:41:48Z","2024-10-03T18:41:48Z","Ugy3JE7zhTwhMv7plxN4AaABAg.A8zeKm5YDNEA98Y7hZJmdj","Ugy3JE7zhTwhMv7plxN4AaABAg",NA
"206","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","You been to Sumter South Carolina","You been to Sumter South Carolina","@creigmatom9431","https://yt3.ggpht.com/ytc/AIdro_kJ_moARg8Msy441Dy05J-iRKy_GWNRE2xNjY7DvJU=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@creigmatom9431","UC7StVh0ANrQvD-582hO51ig","TRUE","none","0","2024-10-18T22:29:24Z","2024-10-18T22:29:24Z","Ugy3JE7zhTwhMv7plxN4AaABAg.A8zeKm5YDNEA9k_5n7eDBT","Ugy3JE7zhTwhMv7plxN4AaABAg",NA
"207","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","Ja WICK","Ja WICK","@PlatinumHustle","https://yt3.ggpht.com/q5CYzhGsP0qW1Ck1irTMkDVJ_qq6AtPkS4hQZGPZhFNjQk8oiGguX7Qw6a8InW-4vZGF37DoQA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@PlatinumHustle","UCIOqiYs3He6-mAdgRMOGkeQ","TRUE","none","0","2024-10-03T19:24:12Z","2024-10-03T19:24:12Z","UgxJTocxOV3nGGTyChp4AaABAg.A8zdBqqWmFMA98bzB5npik","UgxJTocxOV3nGGTyChp4AaABAg",NA
"208","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","Your low key 🌈","Your low key 🌈","@jasiahperez9547","https://yt3.ggpht.com/ytc/AIdro_nbnIwyYsF5KGzS2pWd-Bbv2zgtWKXIXYtKtnh9Q669BzQAGM9gxLELfbqgp3aEheu7BQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@jasiahperez9547","UCx7TkXbimZ66YYB0Z3cZfRQ","TRUE","none","0","2024-09-29T23:28:24Z","2024-09-29T23:28:24Z","Ugz0Jj21_kAzYGtvVfR4AaABAg.A8zcoBGLuRiA8zkkIwkXkl","Ugz0Jj21_kAzYGtvVfR4AaABAg",NA
"209","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","your yt for sure","your yt for sure","@NoLuvCity","https://yt3.ggpht.com/caBQeOiJdcMxVykeH9ASs8q3rqKvlkyFkVt5Au0cQqQBZEjssaKJ_eoZAKQJkquDHqdNLKUPqdk=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@NoLuvCity","UCGRh6-a_AAz6hYUgEZ4uY_A","TRUE","none","0","2024-09-30T02:26:01Z","2024-09-30T02:26:01Z","Ugz0Jj21_kAzYGtvVfR4AaABAg.A8zcoBGLuRiA9-44BZpYIb","Ugz0Jj21_kAzYGtvVfR4AaABAg",NA
"210","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","@@NoLuvCityI don’t know what yt mean","@@NoLuvCityI don’t know what yt mean","@giffordarnwine9559","https://yt3.ggpht.com/1Z6vroU-Dlucaz0q5NAu9WuWO-lr5H8VeKR9QSXeqxgg47sB9kWf40k-DOesKlwtY-WjqH9C5JQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@giffordarnwine9559","UCFfDgXDypJEPp4RQy9Y55pw","TRUE","none","0","2024-09-30T02:49:10Z","2024-09-30T02:49:10Z","Ugz0Jj21_kAzYGtvVfR4AaABAg.A8zcoBGLuRiA9-6imJAV9j","Ugz0Jj21_kAzYGtvVfR4AaABAg",NA
"211","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","Ja Morant in fiba defense would be horrendous","Ja Morant in fiba defense would be horrendous","@cooleekbrown1728","https://yt3.ggpht.com/ytc/AIdro_neKu8rpc2ziu7ht03LGiV7BW5U8qV8D85JkaVPNuDy98s=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@cooleekbrown1728","UCofDQtaFLOsTE0UP65-8wDw","TRUE","none","0","2024-09-30T08:40:45Z","2024-09-30T08:40:45Z","Ugy5NZs2qZoruW2io594AaABAg.A8zKx4mgaxoA9-jxtAey5f","Ugy5NZs2qZoruW2io594AaABAg",NA
"212","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","I’m from the valley here in L.A we waiting for that “parade”😂","I’m from the valley here in L.A we waiting for that “parade”😂","@ozzy_fromhell","https://yt3.ggpht.com/YmcS1H8p37XrdOc9GGprpk8wv9voUECacVFbFVW6NxO_BXZmLkI_DYG0WznTLFd-8Iad4vVnBB4=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ozzy_fromhell","UCEahhnf83mTHR-NnXpscMPg","TRUE","none","0","2024-10-18T07:40:11Z","2024-10-18T07:40:11Z","Ugy5NZs2qZoruW2io594AaABAg.A8zKx4mgaxoA9izKxtp3M4","Ugy5NZs2qZoruW2io594AaABAg",NA
"213","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","What song is this?","What song is this?","@onlyr9n2x14","https://yt3.ggpht.com/PYHlBIqzWorp5GVi6WQYXH3uIxXr0fDxrcU-Vqv5vsl50N8oED0XprqNjL0fWEUiLaWXgIzClA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@onlyr9n2x14","UC4gzwJkxWS1jVqk6oLbr4gw","TRUE","none","0","2024-10-06T03:37:09Z","2024-10-06T03:37:09Z","Ugy5aMH9mB1Wl5DbfKR4AaABAg.A8zKinPxA0dA9EdzRYD4ZJ","Ugy5aMH9mB1Wl5DbfKR4AaABAg",NA
"214","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","Wash - Bon Iver ​@@onlyr9n2x14","Wash - Bon Iver ​@@onlyr9n2x14","@carterhazen9431","https://yt3.ggpht.com/ytc/AIdro_kiOBr4pE6GUbLvuR2N2r1eiOuiTczmcVtCmEC49yrkM2w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@carterhazen9431","UCfxArwiGh5sBZq_2OLtO0qw","TRUE","none","0","2024-10-09T03:21:22Z","2024-10-09T03:21:22Z","Ugy5aMH9mB1Wl5DbfKR4AaABAg.A8zKinPxA0dA9MLZSb4mUd","Ugy5aMH9mB1Wl5DbfKR4AaABAg",NA
"215","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","&quot;Wash.&quot;  by Bon Iver ​@@onlyr9n2x14","""Wash.""  by Bon Iver ​@@onlyr9n2x14","@tynie626","https://yt3.ggpht.com/ytc/AIdro_lU41wqqyWKBBQfrKzGPvb2OPOFnPU88s2sqBQcpcOPqw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@tynie626","UC95Yo6T1bLw8K7E38mjggxw","TRUE","none","0","2024-10-12T21:26:13Z","2024-10-12T21:26:13Z","Ugy5aMH9mB1Wl5DbfKR4AaABAg.A8zKinPxA0dA9W05l9uniY","Ugy5aMH9mB1Wl5DbfKR4AaABAg",NA
"216","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","Wash by Bon Iver","Wash by Bon Iver","@seanoreilly6772","https://yt3.ggpht.com/ytc/AIdro_m2skW0Qip8meEzJ0sRrUI20lvuUltPywK2f8pl7JE=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@seanoreilly6772","UCqHgIy15nE6_RwXZxg_eviQ","TRUE","none","1","2024-10-13T00:31:26Z","2024-10-13T00:31:26Z","Ugy5aMH9mB1Wl5DbfKR4AaABAg.A8zKinPxA0dA9WLIKmuxsp","Ugy5aMH9mB1Wl5DbfKR4AaABAg",NA
"217","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","you hatin for no reason bru","you hatin for no reason bru","@usher-p","https://yt3.ggpht.com/UgczoIlNRkVvyMRwHLkiCtPL06JasH37k668twwIm6JY754vzWstqUdnugyVDluUdHQQNs2eMvI=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@usher-p","UCDBJ3pt08jHwWl6xi-GIuCA","TRUE","none","96","2024-09-29T20:05:21Z","2024-09-29T20:05:21Z","UgwwUCl7ZOL1TfHxWOB4AaABAg.A8zIGFBmrIDA8zOW7lM6KO","UgwwUCl7ZOL1TfHxWOB4AaABAg",NA
"218","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","Bro he got injured... hater","Bro he got injured... hater","@T-ShawnLewis","https://yt3.ggpht.com/xDCGEAqCc05YhEjYzRLbq86DR1cWQzXgzTgTB2AQpZVQkHRqwi2hmA81uxlX_kot31GhCaxIHg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@T-ShawnLewis","UCS3tpsXrwHNNRDW13MtjR6Q","TRUE","none","53","2024-09-29T20:33:48Z","2024-09-29T20:33:48Z","UgwwUCl7ZOL1TfHxWOB4AaABAg.A8zIGFBmrIDA8zRlQcc0qD","UgwwUCl7ZOL1TfHxWOB4AaABAg",NA
"219","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","Sdfu buddy gettin’ up is the point foe","Sdfu buddy gettin’ up is the point foe","@BlakeeOo","https://yt3.ggpht.com/YeuaFUapDbdroF6GYuuOe-ppN3kx8WxooG5M7mGcrK_nvaYic82ovcDh0EWrEhx5nFIiVXesog=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@BlakeeOo","UCtI6rTvjtkSNejxx4iDkDSQ","TRUE","none","24","2024-09-29T21:35:54Z","2024-09-29T21:35:54Z","UgwwUCl7ZOL1TfHxWOB4AaABAg.A8zIGFBmrIDA8zYsK_UEiD","UgwwUCl7ZOL1TfHxWOB4AaABAg",NA
"220","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","He like to play gangsta like malibus most wanted","He like to play gangsta like malibus most wanted","@kennyg8083","https://yt3.ggpht.com/ZOb1L-wXktAFQAWJy5SIfxsndPIpuNW3I8FHHm_YjQ5NZaisUxykkXCTtZ58zO1IJo_eXL-KaQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@kennyg8083","UCut2pvXQvTSNaBPEJR7KCuw","TRUE","none","13","2024-09-29T21:36:52Z","2024-09-29T21:36:52Z","UgwwUCl7ZOL1TfHxWOB4AaABAg.A8zIGFBmrIDA8zYzNY_Nq2","UgwwUCl7ZOL1TfHxWOB4AaABAg",NA
"221","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","You hatin why you watchin this video","You hatin why you watchin this video","@florencem.osabutey4329","https://yt3.ggpht.com/ytc/AIdro_mQymedjJojp3xGT63s6J30JcoDZMd2NvXus2cLD28=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@florencem.osabutey4329","UChAuap_6KX2S-WZXa7Y1YUg","TRUE","none","9","2024-09-29T21:38:09Z","2024-09-29T21:38:09Z","UgwwUCl7ZOL1TfHxWOB4AaABAg.A8zIGFBmrIDA8zZ7otFZXW","UgwwUCl7ZOL1TfHxWOB4AaABAg",NA
"222","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","He gon be shooting on all cylinders","He gon be shooting on all cylinders","@pooPbutwhole","https://yt3.ggpht.com/ytc/AIdro_mzVVpUZLVSyffjziTGzkKbWAYgj1T68otYg8nOJ9JKF5Jcx3v_FmvtuVtiTkxDnRhXpA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@pooPbutwhole","UCmre4wRXECl93sRt8ZtfFsw","TRUE","none","9","2024-09-30T07:20:59Z","2024-09-30T07:20:59Z","UgxwfZEcA5O74mdcWVN4AaABAg.A8z9WtGXEzxA9-apaIQisH","UgxwfZEcA5O74mdcWVN4AaABAg",NA
"223","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","Ja Wick","Ja Wick","@Richard-Reloaded","https://yt3.ggpht.com/ar9_q9Av1TTBmskjYbnVtGMtLEedJIZMSkujosmptwWyYLd2Yt8OlhLr-7ovMgRkCvd04L8B=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Richard-Reloaded","UCimb52Qxidz_loPUW0P_uLQ","TRUE","none","7","2024-09-30T11:25:33Z","2024-09-30T11:25:33Z","UgxwfZEcA5O74mdcWVN4AaABAg.A8z9WtGXEzxA901opQNKfl","UgxwfZEcA5O74mdcWVN4AaABAg",NA
"224","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","Is he coming back armed or unarmed?","Is he coming back armed or unarmed?","@LambSauceWill","https://yt3.ggpht.com/7kmVHsAexWbigmibjOy_OsXkq9XQuH7NpUOJGG_HloYLvlmGVhmVskhuuaRar-9dQppEYUtQHw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@LambSauceWill","UCldwHzu7Z-gfwA3FPequbtg","TRUE","none","0","2024-09-30T15:41:26Z","2024-09-30T15:41:26Z","UgxwfZEcA5O74mdcWVN4AaABAg.A8z9WtGXEzxA90V5wbxt9L","UgxwfZEcA5O74mdcWVN4AaABAg",NA
"225","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","He’s really going to bust a cap this year","He’s really going to bust a cap this year","@davidk4278","https://yt3.ggpht.com/ytc/AIdro_kiaUY27CucgNDnCnRRE1Mk3tReM9E4AKupwuQJSE8=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@davidk4278","UCFOTAoDlkWaEVEIgfce80mw","TRUE","none","0","2024-09-30T18:16:23Z","2024-09-30T18:16:23Z","UgxwfZEcA5O74mdcWVN4AaABAg.A8z9WtGXEzxA90lprlQ0_r","UgxwfZEcA5O74mdcWVN4AaABAg",NA
"226","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","Lmfao","Lmfao","@PlatinumHustle","https://yt3.ggpht.com/q5CYzhGsP0qW1Ck1irTMkDVJ_qq6AtPkS4hQZGPZhFNjQk8oiGguX7Qw6a8InW-4vZGF37DoQA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@PlatinumHustle","UCIOqiYs3He6-mAdgRMOGkeQ","TRUE","none","0","2024-10-03T19:24:48Z","2024-10-03T19:24:48Z","UgxwfZEcA5O74mdcWVN4AaABAg.A8z9WtGXEzxA98c2fBi5JI","UgxwfZEcA5O74mdcWVN4AaABAg",NA
"227","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","🤣🤣🤣","🤣🤣🤣","@drewduperval8758","https://yt3.ggpht.com/JOWKQTkcDmOKYQuB7VDFX-lypilYyoI9Sy3Z0dziDJKcFGtCfr-Wruwtz3krKbkuwlk-JcCJmg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@drewduperval8758","UCSjRpNlwF_RqCUeTAN_jtbA","TRUE","none","1","2024-09-29T23:32:47Z","2024-09-29T23:32:47Z","UgzWKyIgqBXoieLzER14AaABAg.A8z7HBUnk-7A8zlFQgQxTt","UgzWKyIgqBXoieLzER14AaABAg",NA
"228","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","It is reversed, it is a metaphor. He never sits down, he only gets up..","It is reversed, it is a metaphor. He never sits down, he only gets up..","@LastNameInTown","https://yt3.ggpht.com/GTZWfPmfKltXW22JRI3-zOnQtCqMM0KaefOid69URBkNDkm2ojP4FOkgHx96RipYiTQKcWA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@LastNameInTown","UCUP8HNOLmBxMFIF5vAs3DcA","TRUE","none","10","2024-09-30T03:04:25Z","2024-10-03T15:36:18Z","UgzWKyIgqBXoieLzER14AaABAg.A8z7HBUnk-7A9-8TTnD7KZ","UgzWKyIgqBXoieLzER14AaABAg",NA
"229","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","Cause he gets up, come on man","Cause he gets up, come on man","@everia_games","https://yt3.ggpht.com/ytc/AIdro_mNR0B0HSvEY73bzDxKLqoQ3kHKZsR45u2KCZwBM-lXF0g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@everia_games","UCA6AqTfUBPvKhDw0pt-2xFg","TRUE","none","3","2024-09-30T06:03:08Z","2024-09-30T06:03:08Z","UgzWKyIgqBXoieLzER14AaABAg.A8z7HBUnk-7A9-SvR6irHk","UgzWKyIgqBXoieLzER14AaABAg",NA
"230","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","Ewwwww WNBA 🤡","Ewwwww WNBA 🤡","@austinplayz960","https://yt3.ggpht.com/NuxzqKjdZ6v-H1Zqa4u6Qy7GxeZdrG5UaicJjwpjWr1_338q0T7VrypuqJBIq-PROAfB5pwY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@austinplayz960","UCbXPQTwCBYTUZ4LWK0GCQ-A","TRUE","none","2","2024-09-29T20:52:10Z","2024-09-29T20:52:10Z","UgzutOBPCgaprmT5HDx4AaABAg.A8z236LXYG9A8zTryWz7Ux","UgzutOBPCgaprmT5HDx4AaABAg",NA
"231","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","@@austinplayz960 the WNBA is all my family watches","@@austinplayz960 the WNBA is all my family watches","@hoopdr3amz23","https://yt3.ggpht.com/SINEu_zpcTaOXycSRX2m5mvWKyeDQc3i29_d8irrCaYEcg5DfpUAC4M5e17HwKpZYJAhsqo5vQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@hoopdr3amz23","UCB9dj_HkaEOJbnByiknwUUg","TRUE","none","0","2024-09-29T20:59:00Z","2024-09-29T20:59:00Z","UgzutOBPCgaprmT5HDx4AaABAg.A8z236LXYG9A8zUe0GolDA","UgzutOBPCgaprmT5HDx4AaABAg",NA
"232","UCUFgkRb0ZHc4Rpq15VRCICA","1-04z2uxxQ0","@@hoopdr3amz23  thats crazy during football season, but Sabrina is a dawg tho","@@hoopdr3amz23  thats crazy during football season, but Sabrina is a dawg tho","@austinplayz960","https://yt3.ggpht.com/NuxzqKjdZ6v-H1Zqa4u6Qy7GxeZdrG5UaicJjwpjWr1_338q0T7VrypuqJBIq-PROAfB5pwY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@austinplayz960","UCbXPQTwCBYTUZ4LWK0GCQ-A","TRUE","none","0","2024-09-29T21:40:33Z","2024-09-29T21:40:33Z","UgzutOBPCgaprmT5HDx4AaABAg.A8z236LXYG9A8zZPMgM_Bg","UgzutOBPCgaprmT5HDx4AaABAg",NA
